code,lon,lat,name,city
LTCN,36.953333,37.538611,Kahramanmaras,Kahramanmaras
LTAJ,37.478889,36.947778,Oguzeli,Gaziantep
OSLK,35.947836,35.409603,Bassel Al-Assad Intl,Latakia
OLBA,35.490031,33.81905,Beirut Intl,Beirut
LLIB,35.570833,32.980556,M.I. Ben-Yaakov,Rosh-Pina
LLHA,35.043055,32.809445,Haifa,Haifa
OSDI,36.514467,33.410722,Damascus Intl,Damascus
LLBG,34.877222,32.010556,Ben Gurion,Tel Aviv
LLSD,34.782222,32.115833,Sde Dov,Tel Aviv
HEAR,33.835833,31.073333,El Arish Intl,El Arish
OJAI,35.993214,31.722558,Queen Alia Intl,Amman
OJAM,35.991572,31.972703,Marka Intl,Amman
OEGT,37.279064,31.412022,Guriat,Guriat
LLET,34.959167,29.559444,Eilat,Eilat
OJAQ,35.018067,29.611619,King Hussein Intl,Aqaba
HESC,34.0625,28.685278,St Catherine Intl,St Catherine
OETB,36.625,28.371667,King Faisal AB,Tabuk
HESH,34.393333,27.978611,Sharm El Sheikh Intl,Sharm El Sheikh
HEGN,33.800833,27.178611,Hurghada Intl,Hurghada
HEMA,34.583611,25.557222,Marsa Alam Intl,Marsa Alam
OEWJ,36.475581,26.198378,Wejh,Wejh
HKLO,35.608642,3.124672,Lodwar,Lodwar
HKKT,34.950805,0.897222,Kitale,Kitale
HKKG,34.784111,0.263944,Kakamega,Kakamega
HKEL,35.23893,0.404458,Eldoret Intl,Eldoret
HKKI,34.72998,-0.08533,Kisumu,Kisumu
HKKR,35.250805,-0.413778,Kericho,Kericho
HKNK,36.150833,-0.302694,Lanet,Nakuru
HKNI,36.966666,-0.366667,Nyeri,Nyeri
HKNO,35.767472,-1.152611,Narok,Narok
HKJK,36.927775,-1.319242,Jomo Kenyatta,Nairobi
HKNW,36.814967,-1.321272,Wilson,Nairobi
HTMU,33.801389,-1.498611,Musoma,Musoma
HTKJ,37.074461,-3.429408,Kilimanjaro Intl,Kilimanjaro
HTAR,36.620408,-3.367794,Arusha,Arusha
HTDO,35.749433,-6.170358,Dodoma,Dodoma
HTIR,35.750278,-7.670556,Iringa,Iringa
HTSO,35.583333,-10.683333,Songea,Songea
FQLC,35.25,-13.283333,Lichinga,Lichinga
FWKI,33.777578,-13.783442,Kamuzu Intl,Lilongwe
FQQL,36.866667,-17.85,Quelimane,Quelimane
FQBR,34.899167,-19.794722,Beira,Beira
FQVL,35.316667,-22.016667,Vilankulo,Vilankulo
FQIN,35.416667,-23.866667,Inhambane,Inhambane
ULAA,40.718333,64.6,Talagi,Arkhangelsk
UUDL,40.156667,57.56,Tunoshna,Yaroslavl
UUDD,37.908333,55.408334,Domodedovo,Moscow
UUOO,39.23,51.815,Chertovitskoye,Voronezh
URRR,39.818333,47.258333,Rostov-Na-Donu,Rostov-Na-Donu
URKK,39.17,45.035,Pashkovskiy,Krasnodar
URSS,39.948333,43.445,Sochi,Sochi
LTCG,39.785278,40.995833,Trabzon,Trabzon
LTCD,39.520555,39.713056,Erzincan,Erzincan
LTCE,41.169167,39.955278,Erzurum,Erzurum
LTAT,38.083055,38.432222,Erhac AB,Malatya
LTCA,39.293889,38.605,Elazig,Elazig
LTCC,40.201111,37.8925,Diyarbakir,Diyarbakir
LTCJ,41.116389,37.932222,Batman AB,Batman
OSKL,41.2052,37.030609,Kamishly,Kamishly
LTCR,40.640556,37.232778,Mardin,Mardin
OETR,38.731066,31.692697,Turaif,Turaif
OERR,41.138055,30.906389,Arar,Arar
OESK,40.101561,29.784858,Al Jouf,Al Jouf
OEYN,38.063756,24.144983,Yenbo,Yenbo
OEMA,39.705592,24.552353,Pr Mohammad Bin Abdulaziz Intl,Madinah
OEJN,39.155486,21.681136,King Abdulaziz Intl,Jeddah
OETF,40.543889,21.483056,Taif,Taif
HAAB,38.7994,8.975042,Bole Intl,Addis Ababa
HKMY,39.101953,3.469111,Moyale Lower,Moyale Lower
HKWJ,40.091522,1.733164,Waghala,Wajir
HKGA,39.648292,-0.463428,Garissa,Garissa
HKMU,37.834194,-2.285861,Makindu,Makindu
HKLU,40.913108,-2.252344,Lamu/Manda,Lamu/Manda
HKVO,38.53425,-3.369108,Voi,Voi
HKML,40.100525,-3.223244,Malindi,Malindi
HKMO,39.597803,-4.028633,Moi,Mombasa
HTZA,39.224553,-6.218753,Kisauni,Zanzibar
HTMG,37.65,-6.8,Morogoro,Morogoro
HTDA,39.202625,-6.878111,Dar-Es-Salaam Intl,Dar-Es-Salaam
HTMT,40.182017,-10.336117,Mtwara,Mtwara
FQPB,40.518227,-12.983242,Pemba,Pemba
FQNP,39.283333,-15.1,Nampula,Nampula
UWGG,43.783333,56.23,Strigino,Nizhny Novgorod
URWW,44.346667,48.781667,Gumrak,Volgograd
URMT,42.113333,45.108333,Shpakovskoye,Stavropol
URWI,44.331667,46.373333,Elista,Elista
URMM,43.083333,44.225,Mineralnyye Vody,Mineralnyye Vody
URMN,43.636667,43.513333,Nalchik,Nalchik
UGSB,41.599694,41.61,Batumi,Batumi
UGKO,42.482714,42.176825,Kopitnari,Kutaisi
LTCF,43.098889,40.558611,Kars,Kars
LTCO,43.02325,39.662667,Agri,Agri
UDSG,43.859325,40.750475,Shirak,Gyumri
UDYZ,44.395881,40.147275,Zvartnots,Yerevan
LTCK,41.653889,38.744722,Mus AB,Mus
LTCL,41.839167,37.978056,Siirt,Siirt
LTCI,43.330833,38.468611,Ferit Melen,Van
ORBI,44.234578,33.262539,Baghdad Intl,Baghdad
OERF,43.490556,29.626111,Rafha,Rafha
OEHL,41.686347,27.439786,Hail,Hail
OEGS,43.773911,26.302825,Gassim,Gassim
OEDM,44.121186,24.449847,Prince Salman Bin Abdulaziz,Al Dawadmi
OEBA,41.634083,20.296055,Al Baha,Al Baha
OEBH,42.6231,19.984194,Bisha,Bisha
OEKM,42.800936,18.301133,King Khalid AB,Khamis Mushait
OEAB,42.656508,18.240414,Abha,Abha
OEGN,42.585808,16.901014,Prince Abdullah Bin Abdulaziz,Jazan
OENG,44.41915,17.611453,Nejran,Nejran
OYSH,43.727778,16.966667,Saadah,Saadah
OYSN,44.219722,15.479167,Sanaa Intl,Sanaa
OYHD,42.976111,14.751389,Hodeidah Intl,Hodeidah
OYTZ,44.138889,13.685833,Ganed,Taiz
HDAM,43.159255,11.547336,Ambouli,Djibouti
HKMA,41.844369,3.933964,Mandera,Mandera
FMCH,43.271325,-11.53652,Prince Said Ibrahim,Moroni
UWKS,47.348333,56.09,Cheboksary,Cheboksary
UWSS,46.046667,51.565,Tsentralny,Saratov
URWA,48.005,46.283333,Astrakhan,Astrakhan
URML,47.653333,42.815,Uytash,Makhachkala
UBBG,46.318333,40.735,Gyandzha,Gyandzha
UBBN,45.458442,39.188806,Nakhchivan,Nakhchivan
OITT,46.235,38.133889,Tabriz Intl,Tabriz
OITL,48.424167,38.326667,Ardabil,Ardabil
OITR,45.069167,37.671389,Uromiyeh,Uromiyeh
OITM,46.133055,37.348056,Sahand,Maragheh
OITZ,48.359167,36.774722,Zanjan,Zanjan
OICS,47.011111,35.250833,Sanandaj,Sanandaj
OIHH,48.5525,34.869167,Hamadan,Hamadan
OICC,47.156389,34.346944,Shahid Ashrafi Esfahani,Kermanshah
OICI,46.404444,33.586667,Ilam,Ilam
OICK,48.280833,33.438611,Khoram Abad,Khoram Abad
ORMM,47.662142,30.549069,Basrah Intl,Basrah
OIAA,48.228334,30.371111,Abadan,Abadan
OEPA,46.124931,28.335233,Hafr Al-Batin,Qaisumah
OKBK,47.968928,29.226567,Kuwait Intl,Kuwait
OEKK,45.528053,27.900953,King Khalid Military City,King Khalid Military Cit
OERK,46.708042,24.962644,King Khaled Intl,Riyadh
OEWD,45.199006,20.504205,Wadi Al Dawasir,Wadi Al Dawasir
OESH,47.120278,17.467222,Sharurah,Sharurah
OYMB,45.327778,15.468056,Marib,Marib
OYAT,46.816667,14.533333,Ataq,Ataq
OYAA,45.029722,12.828889,Aden Intl,Aden
FMCZ,45.280555,-12.806667,Pamandzi,Dzaoudzi
FMNN,48.309166,-13.318056,Fascene,Nosy-Be
FMNM,46.351083,-15.666583,Philibert Tsiranana,Mahajanga
FMMI,47.476111,-18.796389,Ivato,Antananarivo
FMSD,46.963536,-25.047776,Tolagnaro,Tolagnaro
UUYY,50.84,61.641667,Syktyvkar,Syktyvkar
UWKD,49.281667,55.606667,Kazan,Kazan
UWKE,52.095,55.563333,Begishevo,Begishevo
UWLW,48.805,54.401667,Vostochny,Ulyanovsk
UWWW,50.155,53.501667,Kurumoch,Samara
UARR,51.545,51.151667,Uralsk,Uralsk
UATG,51.825833,47.120278,Atyrau,Atyrau
UATE,51.091944,43.86,Aktau,Aktau
UBBB,50.046667,40.4675,Heydar Aliyev,Baku
OIGG,49.617778,37.323333,Rasht,Rasht
OINR,50.68,36.909167,Ramsar,Ramsar
OINN,51.464722,36.663333,Noshahr,Noshahr
OIIK,50.033333,36.233333,Ghazvin,Ghazvin
OIII,51.314722,35.688889,Mehrabad Intl,Tehran
OIIP,50.822778,35.779722,Payam,Karaj
OIIE,51.150833,35.409722,Imam Khomaini Intl,Tehran
OIHR,49.841944,34.136945,Arak,Arak
OIFK,51.577044,33.895333,Kashan,Kashan
OIFM,51.862778,32.750834,Shahid Beheshti,Esfahan
OIAI,49.268611,32.002222,Shahid Asyaee,Masjed Soleiman
OIAW,48.760278,31.3375,Ahwaz,Ahwaz
OIFS,50.842222,32.297222,Shahre Kord,Shahre Kord
OIAG,49.683333,30.75,Aghajari,Aghajari
OIAM,49.150555,30.558889,Mahshahr,Bandar Mahshahr
OISY,51.55,30.696944,Yasouj,Yasouj
OIAH,50.828056,30.337778,Gachsaran,Gachsaran
OIBQ,50.323889,29.260278,Khark,Khark Island
OIBB,50.830278,28.949445,Bushehr,Bushehr
OIBJ,52.352222,27.821944,Jam,Jam
OEDR,50.152475,26.264286,King Abdulaziz AB,Dhahran
OEDF,49.7979,26.471197,King Fahd Intl,Dammam
OBBI,50.633611,26.270833,Bahrain Intl,Bahrain
OEAH,49.485256,25.28543,Al Ahsa,Al Ahsa
OTBD,51.565056,25.261125,Doha Intl,Doha
OYSY,48.785,15.963333,Sayun,Sayun
OYRN,49.375,14.662222,Riyan,Mukalla
FMMS,49.816667,-17.083333,Sainte-Marie,Sainte-Marie
FMMT,49.393333,-18.115833,Toamasina,Toamasina
USPP,56.026667,57.916667,Bolshoye Savino,Perm
UWUU,55.875,54.556667,Ufa,Ufa
UWOO,55.458333,51.795,Orenburg,Orenburg
UTAK,53.007222,40.063333,Turkmenbashi,Turkmenbashi
OINZ,53.193611,36.635833,Dasht-E-Naz,Sari
OINE,55.451944,37.375,Kalaleh,Kalaleh
OING,54.405278,36.906667,Gorgan,Gorgan
OIIS,53.495086,35.591094,Semnan,Semnan
OIYY,54.276389,31.906111,Shahid Sadooghi,Yazd
OISS,52.588611,29.540278,Shahid Dastghaib Intl,Shiraz
OIKR,56.050833,30.2975,Rafsanjan,Rafsanjan
OISF,53.723611,28.892778,Fasa,Fasa
OIBV,53.356111,26.810278,Lavan,Lavan Island
OISR,53.188055,27.373055,Lamerd,Lamerd
OISL,54.387222,27.673055,Lar,Lar
OIKQ,55.897778,26.751111,Dayrestan,Gheshm Island
OIBK,53.979722,26.527222,Kish,Kish Island
OIBL,54.8275,26.531389,Bandar Lengeh,Bandar Lengeh
OIBA,55.031667,25.876111,Abumusa,Abumusa Island
OIBS,54.541667,25.908333,Sirri,Sirri Island
OMSJ,55.516111,25.329167,Sharjah Intl,Sharjah
OMRK,55.938889,25.613333,Ras Al Khaimah Intl,Ras Al Khaimah
OMDB,55.364445,25.252778,Dubai Intl,Dubai
OMAA,54.651111,24.433056,Abu Dhabi Intl,Abu Dhabi
OMAD,54.46,24.431667,Bateen,Abu Dhabi
OMAL,55.609167,24.261666,Al Ain Intl,Al Ain
OOSA,54.091297,17.038719,Salalah,Salalah
OYSQ,53.9,12.633333,Moori,Socotra
FSIA,55.521855,-4.674344,Seychelles Intl,Seychelles
FMEE,55.516389,-20.89,Gillot,St Denis
FMEP,55.425556,-21.321667,Pierrefonds,St Pierre
USCM,58.756666,53.393333,Magnitogorsk,Magnitogorsk
UWOR,58.596956,51.071167,Orsk,Orsk
UATT,57.207222,50.245556,Aktyubinsk,Aktyubinsk
UTAT,59.826667,41.761111,Dashoguz,Dashoguz
UTAA,58.36342,37.99178,Ashgabat,Ashgabat
OIMN,57.306389,37.489167,Bojnord,Bojnord
OIMS,57.596389,36.168611,Sabzevar,Sabzevar
OIMM,59.645,36.234167,Shahid Hashemi Nejad Intl,Mashhad
OIMB,59.266111,32.898056,Birjand,Birjand
OIKK,56.951111,30.274445,Kerman,Kerman
OIKB,56.377778,27.218611,Bandar Abbass Intl,Bandar Abbass
OIZJ,57.79925,25.653556,Jask,Jask
OMFJ,56.330556,25.109722,Fujairah Intl,Fujairah
OOMS,58.281666,23.592778,Seeb Intl,Muscat
FIMP,57.683056,-20.43,Mauritius Intl,Mauritius
USSS,60.805,56.743333,Koltsovo,Yekaterinburg
USCC,61.505,55.305,Balandino,Chelyabinsk
UAUU,63.550278,53.206944,Narimanovka,Kostanay
UTNU,60.645,41.583333,Urgench,Urgench
UTAV,63.613333,39.083333,Turkmenabat,Turkmenabat
UTAM,61.896667,37.619445,Mary,Mary
OIMC,61.07,36.488056,Sarakhs,Sarakhs
OAHR,62.226389,34.216111,Herat,Herat
OIZB,61.543889,31.098333,Zabol,Zabol
OIZH,60.903334,29.473333,Zahedan Intl,Zahedan
OIZI,60.721111,27.228889,Iran Shahr,Iran Shahr
FIMR,63.361264,-19.757728,Plaine Corail,Rodrigues
USTR,65.316667,57.168333,Roshchino,Tyumen
UTSB,64.48,39.775,Bukhara,Bukhara
UTSS,66.984722,39.700555,Samarkand,Samarkand
UTST,67.309167,37.286389,Termez,Termez
OAMS,67.208333,36.704167,Mazar,Mazar-I-Sharif
OAKN,65.847778,31.505833,Kandahar,Kandahar
OPKC,67.162758,24.908556,Jinnah Intl,Karachi
USHH,69.086667,61.028333,Khanty-Mansiysk,Khanty-Mansiysk
UAKD,67.733333,47.708333,Zhezkazgan,Zhezkazgan
UAII,69.478889,42.364167,Shymkent,Shymkent
UTTT,69.281667,41.257306,Yuzhny,Tashkent
UTDL,69.696667,40.215,Khudzhand,Khudzhand
UTDD,68.825,38.543333,Dushanbe,Dushanbe
OAKB,69.212328,34.565853,Kabul Intl,Kabul
OPSK,68.791828,27.722017,Sukkur,Sukkur
OPNH,68.390053,26.219439,Nawabshah,Nawabshah
USRR,73.403333,61.343334,Surgut,Surgut
UNOO,73.31,54.966667,Tsentralny,Omsk
UACC,71.467222,51.022222,Astana,Astana
UAKK,73.334444,49.670833,Karaganda,Karaganda
UADD,71.303611,42.853611,Aulie-Ata,Taraz
OPPS,71.514581,33.993911,Peshawar Intl,Peshawar
OPRN,73.098736,33.616764,Chaklala Intl,Islamabad
VIAR,74.802083,31.704444,Amritsar,Amritsar
OPLA,74.404575,31.521561,Allama Iqbal Intl,Lahore
OPMT,71.419108,30.203219,Multan Intl,Multan
VAAH,72.626417,23.071195,Ahmedabad,Ahmedabad
VABB,72.866111,19.091667,Chhatrapati Shivaji Intl,Mumbai
VRMM,73.529145,4.19165,Male Intl,Male
FJDG,72.411083,-7.313278,Diego Garcia Navy,Diego Garcia
USNN,76.481667,60.948333,Nizhnevartovsk,Nizhnevartovsk
UASP,77.073889,52.195,Pavlodar,Pavlodar
UAAH,75.005,46.893333,Balkhash,Balkhash
UAAA,77.040556,43.351944,Almaty,Almaty
ZWSH,76.021667,39.543333,Kashi,Kashi
VIDP,77.112136,28.568728,Indira Gandhi Intl,Delhi
VIJP,75.802417,26.824167,Jaipur,Jaipur
VOHY,78.458083,17.453111,Hyderabad,Hyderabad
VOCL,75.950417,11.138056,Calicut,Calicut
VOCI,76.406944,10.153889,Cochin Intl,Cochin
VOCB,77.041889,11.030528,Coimbatore,Coimbatore
VOTR,78.714722,10.765833,Tiruchirappalli,Tiruchirappalli
VOTV,76.919722,8.479722,Thiruvananthapuram,Thiruvananthapuram
UASS,80.234444,50.351389,Semipalatinsk,Semipalatinsk
UASK,82.494167,50.036111,Ust-Kamenogorsk,Ust-Kamenogorsk
VILK,80.883611,26.761944,Lucknow,Lucknow
VANP,79.048278,21.091861,Nagpur,Nagpur
VOMM,80.1755,12.994916,Chennai Intl,Chennai
VCBI,79.8853,7.180189,Bandaranaike Intl Colombo,Katunayake
UNNT,82.651667,55.011667,Tolmachevo,Novosibirsk
UNEE,86.108333,55.27,Kemerovo,Kemerovo
UNBB,83.541667,53.363333,Barnaul,Barnaul
VNKT,85.357778,27.697222,Tribhuvan Intl,Kathmandu
VIBN,82.858611,25.451389,Varanasi,Varanasi
VEPT,85.091945,25.593611,Patna,Patna
VEJS,86.164277,22.817361,Jamshedpur,Jamshedpur
ZWWW,87.476667,43.905,Diwopu,Urumqi
VQPR,89.425056,27.403483,Paro,Paro
VECC,88.446583,22.653778,Netaji Subhash Chandra Bose In,Kolkata
UNKL,92.493333,56.171667,Yemelyanovo,Krasnoyarsk
UNAA,91.385,53.741667,Abakan,Abakan
VGEG,91.822208,22.257022,Shah Amanat Intl,Chittagong
VYMD,95.99,21.72,Mandalay Intl,Mandalay
VYYY,96.13492,16.90678,Yangon Intl,Yangon
YPCC,96.830555,-12.188611,Cocos (Keeling) I Intl,Cocos (Keeling) I
VTCT,99.883056,19.952222,Chiang Rai Intl,Chiang Rai
VTCH,97.975,19.301667,Mae Hong Son,Mae Hong Son
VTCC,98.962778,18.771389,Chiang Mai Intl,Chiang Mai
VTCN,100.783334,18.807778,Nan,Nan
VTCP,100.164722,18.131667,Phrae,Phrae
VTCL,99.504167,18.272222,Lampang,Lampang
VTPO,99.818333,17.237778,Sukhothai,Sukhothai
VTPP,100.279166,16.783056,Phitsanulok,Phitsanulok
VTBD,100.605555,13.914444,Bangkok Intl,Bangkok
VTBU,101.004917,12.679611,U-Taphao Intl,Rayong
VTPH,99.953333,12.630278,Hua Hin Aero,Prachuap Khiri Khan
VTSR,98.585556,9.7775,Ranong,Ranong
VTSB,99.139167,9.136111,Surat Thani,Surat Thani
VTSM,100.0625,9.549167,Samui,Surat Thani
VTSF,99.944722,8.539722,Nakhon Si Thammarat,Nakhon Si Thammarat
VTSP,98.3125,8.110555,Phuket Intl,Phuket
VTSG,98.985278,8.100278,Krabi,Krabi
VTST,99.615833,7.508611,Trang,Trang
VTSH,100.616667,7.183333,Songkhla,Songkhla
VTSS,100.395,6.932778,Hat Yai Intl,Songkhla
WMKL,99.724711,6.326044,Langkawi Intl,Langkawi I.
WMKA,100.402876,6.194304,Sultan Abdul Halim,Alor Star
WMKP,100.275395,5.296871,Penang Intl,Penang I
WMKB,100.393712,5.476302,Butterworth,Butterworth
WMKI,101.093066,4.569149,Sultan Azlan Shah,Ipoh
WIMM,98.671111,3.559167,Polonia,Medan
UIBB,101.698333,56.37,Bratsk,Bratsk
UIII,104.395,52.266667,Irkutsk,Irkutsk
ZLLL,103.621666,36.516667,Zhongchuan,Lanzhou
ZUUU,103.948334,30.58,Shuangliu,Chengdu
ZPPP,102.75,25,Wujiaba,Kunming
VLVT,102.563253,17.988322,Wattay Intl,Vientiane
VTUL,101.721945,17.439166,Loei,Loei
VTUD,102.788333,17.386389,Udon Thani,Udon Thani
VTUW,104.641944,17.385278,Nakhon Phanom,Nakhon Phanom
VTUI,104.118611,17.195278,Sakon Nakhon,Sakon Nakhon
VTUK,102.782222,16.464444,Khon Kaen,Khon Kaen
VTUV,103.773889,16.116667,Roi Et,Roi Et
VTUO,103.251111,15.226667,Buri Ram,Buri Ram
VTUU,104.870278,15.251389,Ubon Ratchathani,Ubon Ratchathani
VDSR,103.812417,13.410067,Siem Reap,"Siem Reap, Cambodia"
VTBO,102.319917,12.275269,Trat,Trat
VDPP,104.860784,11.546533,Phnom Penh Intl,Phnom Penh
VVPQ,103.966389,10.223611,Duongdong,Phuquoc
VTSC,101.744556,6.52343,Narathiwat,Narathiwat
WMKC,102.292627,6.165977,Sultan Ismail Petra,Kota Bharu
WMKN,103.104744,5.381316,Sultan Mahmud,Kuala Terengganu
WMKE,103.426649,4.53749,Kerteh,Kerteh
WMSA,101.54662,3.130924,Sultan Abdul Aziz Shah-Subang,Kuala Lumpur
WMKD,103.209096,3.775212,Kuantan,Kuantan
WMKK,101.697958,2.743281,Kuala Lumpur Intl - Sepang,Kuala Lumpur
WMKM,102.252362,2.262933,Malacca,Malacca
WMKJ,103.668566,1.640481,Sultan Ismail,Johor Bahru
WSSL,103.867653,1.41695,Seletar,Singapore
WIBB,101.443333,0.4575,Sultan Syarif Kasim Ii,Pekanbaru
WSSS,103.98935,1.359236,Changi,Singapore
WSAP,103.909445,1.360556,Paya Lebar,Singapore
WIDD,104.114166,1.118889,Hang Nadim,Batam
WIPP,104.700045,-2.901225,Sultan M Badaruddin Ii,Palembang
UIUU,107.441667,51.808333,Mukhino,Ulan-Ude
ZMUB,106.767089,47.842553,Buyant-Ukhaa,Ulaanbaatar
ZLXY,108.75,34.445,Xianyang,Xi'an
ZUCK,106.64,29.716667,Jiangbei,Chongqing
ZGNN,108.183333,22.616667,Wuxu,Nanning
VVNB,105.805555,21.221667,Noibai Intl,Hanoi
VVPB,107.706389,16.399167,Phubai,Hue
VVDN,108.200278,16.043889,Danang Intl,Danang
VVTS,106.660833,10.820556,Tansonnhat,Hochiminh
VVCT,105.721111,10.085278,Tra Noc,Cantho
WIII,106.661111,-6.123611,Soekarno-Hatta Intl,Jakarta
WIHH,106.886389,-6.2675,Halim Intl,Jakarta
ZBHH,111.821667,40.853333,Baita,Hohhot
ZGKL,110.04,25.216667,Liangjiang,Guilin
ZJHK,110.456667,19.933333,Meilan,Haikou
ZJSY,109.413334,18.301667,Phoenix Intl,Sanya
VVCR,109.219372,11.998153,Cam Ranh,Cam Ranh
WBGG,110.337712,1.484665,Kuching Intl,Kuching
WBGS,111.976395,2.264615,Sibu,Sibu
WIOO,109.403889,-0.147778,Supadio,Pontianak
WARS,110.377222,-6.976389,Achmad Yani,Semarang
WARQ,110.755,-7.517778,Adi Sumarmo,Solo
UIAA,113.305,52.026667,Kadala,Chita
ZBSJ,114.698334,38.278333,Zhengding,Shijiazhuang
ZBYN,112.63,37.748333,Wusu,Taiyuan
ZHCC,113.841667,34.518334,Xinzheng,Zhengzhou
ZHHH,114.21,30.785,Tianhe,Wuhan
ZGHA,113.221667,28.186667,Huanghua,Changsha
ZGGG,113.306667,23.39,Baiyun,Guangzhou
ZGSZ,113.811667,22.638333,Baoan,Shenzhen
VMMC,113.591389,22.149444,Macao Intl,Macao
VHHH,113.914722,22.308889,Hong Kong Intl,Hong Kong
WBKK,116.046158,5.940499,Kota Kinabalu,Kota Kinabalu
WBGR,113.985307,4.325039,Miri,Miri
WBKL,115.244593,5.300258,Labuan,Labuan I
WBSB,114.928353,4.944203,Brunei Intl,Bandar Seri Begawan
WBGB,113.016839,3.123979,Bintulu,Bintulu
WAOO,114.752828,-3.439803,Syamsudin Noor,Banjarmasin
WARR,112.786389,-7.380833,Juanda,Surabaya
WADD,115.16908,-8.747433,Bali Intl,Denpasar
YBWX,115.406111,-20.864445,Barrow I,Barrow I
YPLM,114.088611,-22.235556,Learmonth,Learmonth
YCAR,113.672222,-24.880556,Carnarvon,Carnarvon
YGEL,114.7075,-28.796111,Geraldton,Geraldton
YPPH,115.966945,-31.940278,Perth Intl,Perth
YPJT,115.881111,-32.0975,Jandakot,Perth
YPEA,116.015,-31.667778,Pearce,Pearce
ZBAA,116.595,40.073334,Beijing Capital,Beijing
ZBTJ,117.346667,39.125,Binhai,Tianjin
ZSOF,117.3,31.783333,Luogang,Hefei
ZSNJ,118.86,31.74,Lukou,Nanjing
ZSFZ,119.661667,25.933333,Changle,Fuzhou
ZSAM,118.125,24.543333,Gaoqi,Xiamen
WBKS,118.048696,5.901625,Sandakan,Sandakan
WBKW,118.121945,4.313333,Tawau,Tawau
WALL,116.894022,-1.267444,Sepinggan,Balikpapan
WAAA,119.554444,-5.060833,Hasanuddin,Ujung Pandang
YPPD,118.626389,-20.377778,Port Hedland Intl,Port Hedland
YPBO,117.745278,-23.171111,Paraburdoo,Paraburdoo
YNWN,119.802778,-23.417778,Newman,Newman
YMEK,118.547778,-26.611667,Meekatharra,Meekatharra
YABA,117.808889,-34.943333,Albany,Albany
ZYTX,123.485,41.638333,Taoxian,Shenyang
ZYTL,121.53,38.96,Zhoushuizi,Dalian
ZSQD,120.375,36.265,Liuting,Qingdao
ZSSS,121.335555,31.197778,Hongqiao,Shanghai
ZSPD,121.79,31.141667,Pudong,Shanghai
ZSHC,120.431667,30.228333,Xiaoshan,Hangzhou
ZSNB,121.463333,29.823333,Lishe,Ningbo
RCSS,121.551666,25.069444,Sungshan,Taipei
RCTP,121.232222,25.080167,Chiang Kai Shek Intl,Taipei
RCMQ,120.620833,24.265,Ching Chuan Kang AB,Taichung
RCKH,120.350278,22.576945,Kaohsiung Intl,Kaohsiung
RPLI,120.531264,18.177778,Laoag Intl,Laoag
RPLC,120.560322,15.185989,Clark Intl,Pampanga
RPLB,120.271367,14.79445,Subic Bay Intl,Subic Bay
RPLL,121.013858,14.509942,Ninoy Aquino Intl,Manila
RPMZ,122.059636,6.922422,Zamboanga Intl,Zamboanga
WATT,123.663889,-10.177778,El Tari,Kupang
YDBY,123.660555,-17.37,Derby,Derby
YBRM,122.231667,-17.944722,Broome Intl,Broome
YTEF,122.228611,-21.715,Telfer,Telfer
YPKG,121.461667,-30.789444,Kalgoorlie-Boulder,Kalgoorlie-Boulder
YESP,121.822778,-33.684444,Esperance,Esperance
UHBB,127.411667,50.425,Ignatyevo,Blagoveshchensk
ZYHB,126.25,45.616667,Taiping,Harbin
ZYCC,125.198333,43.905,Dafangshen,Changchun
RKSI,126.439167,37.4625,Incheon Intl,Seoul/Incheon
RKSS,126.7975,37.556944,Gimpo Intl,Seoul
RKSM,127.113056,37.445556,Seoul / Domestic,Seoul
RKSO,127.03,37.09,Osan AB,Osan
RKTU,127.496111,36.717778,Cheongju Intl,Cheongju
RKSG,127.033333,36.96,A-511 AAF,Pyeongtaek
RKJK,126.615833,35.903889,Gunsan AB,Gunsan
RKPC,126.492778,33.512222,Jeju Intl,Jeju
RORS,125.144722,24.826666,Shimojishima,Shimojishima
ROMY,125.295,24.782778,Miyako,Miyakojima
ROIG,124.186944,24.344722,Ishigaki,Ishigaki I
RPVM,123.979439,10.307541,Lapu Lapu/Mactan-Cebu Intl,Lapu-Lapu
RPMD,125.645778,7.125522,Bangoy Intl,Davao
WAMM,124.924886,1.545664,Ratulangi,Manado
YCIN,123.828333,-17.581389,Curtin,Curtin
UEEE,129.771667,62.093333,Yakutsk,Yakutsk
RKNY,128.669167,38.061389,Yangyang Intl,Yangyang
RKTN,128.658889,35.893889,Daegu International,Daegu
RKPK,128.938056,35.180556,Gimhae Intl,Busan
RKPU,129.352222,35.593333,Ulsan,Ulsan
RJDT,129.330555,34.285,Tsushima,Tsushima
RJFR,130.946944,33.836389,Kitakyushu,Kitakyushu
RJOZ,131.052222,34.046945,Ozuki Aero,Shimonoseki
RJFE,128.832778,32.666389,Fukue,Fukue
RJFS,130.302222,33.149722,Saga,Saga
RJFF,130.451666,33.584445,Fukuoka,Fukuoka
RJFU,129.913611,32.916944,Nagasaki,Nagasaki
RJFT,130.855278,32.837222,Kumamoto,Kumamoto
RJFK,130.719444,31.803333,Kagoshima,Kagoshima
RJFY,130.838056,31.368056,Kanoya,Kanoya
RJFG,130.950278,30.546667,Tanegashima,Tanegashima
RJKA,129.7125,28.430833,Amami,Amami
RODN,127.767489,26.355686,Kadena AB,Okinawa I
ROTM,127.748047,26.270694,Futenma MCAS,Okinawa I
